id,id_internal,employees,indegree,outdegree,innoprob,sustainability_intensity,ai_intensity,3d_printing_intensity,age_years
23.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.9460638651623946,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
24.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.6832471182877543,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-2.1335446131563107
25.0,0.0,1.3015742468266456,-0.5194920005873136,-0.5585458929723429,0.036529473827714314,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,2.1314130155436657
26.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-1.1743705130704023,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
27.0,0.0,-0.8602807993718138,-0.5194920005873136,-0.5585458929723429,-1.003147316679148,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.2628560316977835
28.0,0.0,2.1034912950448983,0.6753143944832309,-0.5585458929723429,2.8406500152537175,0.5762650406428239,-0.09987132277664464,-0.06188919091798516,0.7489327353368899
29.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.00622125927373994,5.20237296398376,-0.09987132277664464,-0.06188919091798516,-2.464087229647519
30.0,0.0,5.123281329577765,2.254762536078073,1.6605559278825712,-0.02058956619323617,0.9198599268138129,-0.09987132277664464,-0.06188919091798516,2.854431815418101
31.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.2578115021693673,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
32.0,0.0,-0.8602807993718138,-0.5194920005873136,-0.5585458929723429,-0.39194553633990475,5.059583822880163,-0.09987132277664464,-0.06188919091798516,0.41839011884568195
33.0,0.0,-0.17829146359421108,1.3742313312213266,0.5510050174551142,1.250417254272952,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.4373280814381657
34.0,0.0,-0.8602807993718138,-0.5194920005873136,-0.5585458929723429,-0.6163227946962619,0.19164980137272575,-0.09987132277664464,-0.06188919091798516,-0.41056893322881244
35.0,0.0,0.9558329408537513,-0.5194920005873136,1.6605559278825712,-1.0162946380333426,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.41056893322881244
36.0,0.0,1.4687383564169707,-0.5194920005873136,-0.5585458929723429,-0.2578115021693673,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-2.1335446131563107
37.0,0.0,-0.8602807993718138,-0.5194920005873136,-0.5585458929723429,0.22415399165803868,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.8634716306726513
38.0,0.0,-0.8602807993718138,-0.5194920005873136,-0.5585458929723429,-0.4032712241787868,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.23609688348843078
39.0,0.0,2.599620904117662,0.6753143944832309,1.2000506926961954,-0.34430582540192906,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.5691608576485234
40.0,0.0,-0.17829146359421108,0.6753143944832309,-0.5585458929723429,-0.3110272923667104,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
41.0,0.0,0.5036978721833919,-0.5194920005873136,-0.5585458929723429,-1.0196155999540168,1.4388842502784118,-0.09987132277664464,-0.06188919091798516,-0.08002631673760446
42.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.567634099866688,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
43.0,0.0,-1.259218986693441,-0.5194920005873136,-0.5585458929723429,-0.04977146068092713,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.1067854649469573
44.0,0.0,1.4687383564169707,0.6753143944832309,2.3096016031236526,-1.2227106781927353,4.33861233908086,-0.09987132277664464,-0.06188919091798516,0.5205892822372634
45.0,0.0,-0.17829146359421108,0.6753143944832309,-0.5585458929723429,-1.1861189629178077,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
46.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,2.0521967759164066,5.392461317098725,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
47.0,0.0,0.4180871492914444,0.6753143944832309,-0.5585458929723429,2.2040704629700194,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.1067854649469573
48.0,0.0,1.2644414387666627,0.6753143944832309,-0.5585458929723429,-1.0703970289632285,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.41839011884568195
49.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.2578115021693673,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
50.0,0.0,-0.5772296509158379,1.8701207895537755,1.6605559278825712,-0.9968360434236951,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.7906622647209226
51.0,0.0,-0.8602807993718138,-0.5194920005873136,-0.5585458929723429,-0.2578115021693673,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.8634716306726513
52.0,0.0,-0.17829146359421108,-0.5194920005873136,0.5510050174551142,-0.31465969613373307,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
53.0,0.0,3.370058171109012,2.254762536078073,1.2000506926961954,-0.4317317866473848,1.475870116402952,-0.09987132277664464,-0.06188919091798516,1.4184584488842251
54.0,0.0,0.32431121246214656,-0.5194920005873136,2.7701068383100287,2.7214409736827965,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.8634716306726513
55.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,0.15501418466615202,1.570494004533019,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
56.0,0.0,0.32431121246214656,-0.5194920005873136,-0.5585458929723429,-0.3158087125776691,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,1.6659157198422958
57.0,0.0,-0.17829146359421108,-0.5194920005873136,0.5510050174551142,-0.042477684443942065,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
58.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,1.9263006600647898,-0.2977282328136353,3.3143829784929775,-0.06188919091798516,0.061156684183663795
59.0,0.0,-1.259218986693441,-0.5194920005873136,-0.5585458929723429,0.9116499433432576,0.6055064703074151,-0.09987132277664464,-0.06188919091798516,-2.464087229647519
60.0,0.0,-0.5772296509158379,-0.5194920005873136,-0.5585458929723429,-1.3866520366210677,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.3086139551417351
61.0,0.0,1.6882898840173521,0.6753143944832309,0.5510050174551142,-1.1518068016667287,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.9656024640256896
62.0,0.0,-0.8602807993718138,4.644375326219163,2.3096016031236526,-0.00828013062386768,0.16431887553966398,-0.09987132277664464,-0.06188919091798516,0.19004666574605544
63.0,0.0,0.22064672372741598,-0.5194920005873136,0.5510050174551142,-0.1703233034761899,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,2.6226791540672303
64.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.2578115021693673,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
65.0,0.0,2.4065005848692733,-0.5194920005873136,-0.5585458929723429,-0.4513294536629412,1.8424948632894358,-0.09987132277664464,-0.06188919091798516,1.0190057178205498
66.0,0.0,-1.259218986693441,-0.5194920005873136,-0.5585458929723429,2.284341720384399,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.41056893322881244
67.0,0.0,-1.259218986693441,-0.5194920005873136,-0.5585458929723429,-0.24885875847361486,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.1067854649469573
68.0,0.0,-0.3576781233154566,-0.5194920005873136,-0.5585458929723429,-0.9190551891901452,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.8634716306726513
69.0,0.0,-0.17829146359421108,-0.5194920005873136,2.017751538657021,-0.7552087711593373,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
70.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,0.42806604955709865,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
71.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,0.47173223893503957,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.8634716306726513
72.0,0.0,-0.8602807993718138,-0.5194920005873136,-0.5585458929723429,-0.2798620601586268,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-2.1335446131563107
,,1.2258520758401303,1.8701207895537755,0.5510050174551142,-0.961522289268483,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.25051629975360346
74.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.306789884028336,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
75.0,0.0,-0.5772296509158379,-0.5194920005873136,-0.5585458929723429,-0.8032108172020483,1.4995253495356913,-0.09987132277664464,-0.06188919091798516,1.3635892008720167
76.0,0.0,-0.17829146359421108,0.6753143944832309,-0.5585458929723429,-0.04315777000904515,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
77.0,0.0,-0.8602807993718138,-0.5194920005873136,-0.5585458929723429,2.015505933361107,4.6769877373944775,-0.09987132277664464,-0.06188919091798516,-1.8634716306726513
78.0,0.0,-0.3576781233154566,-0.5194920005873136,-0.5585458929723429,-0.9511246749341254,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.2628560316977835
79.0,0.0,1.1438126912891127,-0.5194920005873136,1.2000506926961954,-0.1425655715308624,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.9092295541166023
80.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,0.3279713163509294,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.32076566084664376
81.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.344950265883337,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
82.0,0.0,-1.259218986693441,-0.5194920005873136,2.9586472783647335,-1.0144253080012764,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.7181451930676183
83.0,0.0,-0.17829146359421108,-0.5194920005873136,2.3096016031236526,-0.6651133892016053,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
,,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,0.2081624189429684,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
85.0,0.0,0.7232493997837732,0.6753143944832309,-0.5585458929723429,-0.8950423410537226,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,1.4451492670550359
86.0,0.0,0.5036978721833919,-0.5194920005873136,-0.5585458929723429,-0.7398484559026572,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,1.0190057178205498
87.0,0.0,-0.17829146359421108,1.3742313312213266,3.1273024490844787,-0.9415826557674457,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
88.0,0.0,2.6189137307392314,1.3742313312213266,0.5510050174551142,2.0082742814128487,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,1.6659157198422958
89.0,0.0,1.499014672390674,-0.5194920005873136,-0.5585458929723429,-0.8522571510380296,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,1.0190057178205498
90.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.07547428184098201,-0.2977282328136353,-0.09987132277664464,1.969397481816182,0.061156684183663795
91.0,0.0,1.3718829096162277,-0.5194920005873136,-0.5585458929723429,-0.938998500358548,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.6351281775730244
92.0,0.0,1.0543053192142355,-0.5194920005873136,-0.5585458929723429,0.7939261701724629,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,1.2168058139554088
93.0,0.0,-1.259218986693441,1.8701207895537755,0.5510050174551142,-0.2795325977421877,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.32076566084664376
94.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,0.6736182981722687,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.15600709070781374
95.0,0.0,-1.259218986693441,-0.5194920005873136,-0.5585458929723429,-0.5631844052520852,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-2.464087229647519
96.0,0.0,-1.259218986693441,1.3742313312213266,1.2000506926961954,-0.5950155215712918,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.8312483742633036
97.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.9483019803619605,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
98.0,0.0,-1.259218986693441,-0.5194920005873136,-0.5585458929723429,0.7809196751886128,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.8634716306726513
99.0,0.0,-0.17829146359421108,-0.5194920005873136,1.2000506926961954,-0.4760560521657344,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
100.0,0.0,-0.8602807993718138,-0.5194920005873136,1.2000506926961954,-0.8437071402085338,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.15600709070781374
101.0,0.0,-0.5772296509158379,-0.5194920005873136,-0.5585458929723429,2.3414523300601586,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.6083690293636714
102.0,0.0,-0.17829146359421108,-0.5194920005873136,0.5510050174551142,-0.7358624868530781,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.08002631673760446
103.0,0.0,2.5077913628443187,1.3742313312213266,0.5510050174551142,-0.420724075586862,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.25051629975360346
104.0,0.0,0.5036978721833919,-0.5194920005873136,-0.5585458929723429,-0.3478392716270744,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,1.4971300507175398
105.0,0.0,0.32431121246214656,-0.5194920005873136,-0.5585458929723429,-0.013636851169765457,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.7489327353368899
106.0,0.0,-0.5772296509158379,0.6753143944832309,2.3096016031236526,-0.593000499332059,1.8755880828161848,-0.09987132277664464,-0.06188919091798516,-0.836712482463298
107.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-1.3004802731061973,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
108.0,0.0,-0.17829146359421108,-0.5194920005873136,0.5510050174551142,-0.9612706802411942,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
109.0,0.0,-0.17829146359421108,-0.5194920005873136,1.6605559278825712,1.623976373489466,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
110.0,0.0,-0.17829146359421108,0.6753143944832309,0.5510050174551142,2.720401268828859,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
111.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,2.030987781379338,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.3086139551417351
112.0,0.0,-1.259218986693441,-0.5194920005873136,-0.5585458929723429,1.954817632292823,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,1.1212048812121305
113.0,0.0,-0.8602807993718138,-0.5194920005873136,-0.5585458929723429,-0.2578115021693673,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.9656024640256896
114.0,0.0,-0.17829146359421108,-0.5194920005873136,1.2000506926961954,2.612169555128073,0.6206863877393906,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
115.0,0.0,-1.259218986693441,-0.5194920005873136,-0.5585458929723429,-0.6969576319643315,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.8707520575015396
116.0,0.0,-0.3576781233154566,-0.5194920005873136,-0.5585458929723429,-0.2578115021693673,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,2.1314130155436657
117.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.013636851169765457,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
118.0,0.0,-1.259218986693441,0.6753143944832309,-0.5585458929723429,-0.744579124303974,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.5205892822372634
119.0,0.0,1.8258020270667155,1.8701207895537755,1.2000506926961954,0.771977568438471,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.1067854649469573
120.0,0.0,0.5036978721833919,4.728476945328523,0.5510050174551142,0.6875898130727907,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.3086139551417351
121.0,0.0,1.6115833181186414,1.8701207895537755,1.2000506926961954,2.9427963776342794,-0.2977282328136353,10.005262451471818,-0.06188919091798516,-0.41056893322881244
122.0,0.0,-0.17829146359421108,0.6753143944832309,-0.5585458929723429,2.5683855106559466,2.7987053060600595,-0.09987132277664464,-0.06188919091798516,-2.1335446131563107
123.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,2.6559040925395117,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
124.0,0.0,-0.17829146359421108,1.3742313312213266,0.5510050174551142,0.4427495042800577,2.4249026247739454,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
125.0,0.0,0.22064672372741598,1.8701207895537755,2.3096016031236526,-0.9599814598013908,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.15600709070781374
126.0,0.0,-0.026622203884994197,0.6753143944832309,-0.5585458929723429,-1.2443360412550606,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.7059934873627096
127.0,0.0,1.499014672390674,0.6753143944832309,0.5510050174551142,-0.8595629787080732,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-2.464087229647519
128.0,0.0,0.1047596848617648,0.6753143944832309,2.017751538657021,-0.9640094674179308,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,1.619621316795417
129.0,0.0,-0.026622203884994197,1.8701207895537755,-0.5585458929723429,-0.940584084208502,1.3144831714373801,-0.09987132277664464,-0.06188919091798516,0.7059934873627096
130.0,0.0,0.5824521029890598,-0.5194920005873136,-0.5585458929723429,-1.1243866569537426,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,2.1314130155436657
131.0,0.0,-1.259218986693441,-0.5194920005873136,-0.5585458929723429,1.5780196762968781,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.8634716306726513
132.0,0.0,-0.026622203884994197,4.80866541574032,-0.5585458929723429,0.8046806314002568,0.18111400195811533,-0.09987132277664464,-0.06188919091798516,-2.1335446131563107
133.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.5436791325566465,2.426655931696442,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
134.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,1.779136028044285,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.661772283158531
135.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,2.338015861094463,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
136.0,0.0,-1.259218986693441,-0.5194920005873136,-0.5585458929723429,-0.609982892214857,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.3086139551417351
137.0,0.0,2.001617348447032,-0.5194920005873136,-0.5585458929723429,0.22819693626203222,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,2.3040345961723108
138.0,0.0,0.22064672372741598,1.3742313312213266,-0.5585458929723429,2.0424960512580363,0.16227802955302698,-0.09987132277664464,-0.06188919091798516,0.41839011884568195
139.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.2173400175624727,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
140.0,0.0,-0.8602807993718138,-0.5194920005873136,-0.5585458929723429,-0.6157756709512914,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-2.1335446131563107
141.0,0.0,-0.8602807993718138,-0.5194920005873136,0.5510050174551142,-0.261252667233391,0.6811144956417072,-0.09987132277664464,-0.06188919091798516,0.3086139551417351
142.0,0.0,0.8463977456489089,0.6753143944832309,1.6605559278825712,1.2629156653654023,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.8634716306726513
143.0,0.0,0.9558329408537513,-0.5194920005873136,-0.5585458929723429,-0.2578115021693673,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,1.5224520405162116
144.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,1.8898068839007771,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
145.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.2578115021693673,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
146.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.24492455966464052,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
147.0,0.0,-0.5772296509158379,-0.5194920005873136,-0.5585458929723429,-0.2578115021693673,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.41056893322881244
148.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,0.140357095989228,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.661772283158531
149.0,0.0,0.32431121246214656,-0.5194920005873136,-0.5585458929723429,1.9308932179116631,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.1067854649469573
150.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.2578115021693673,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
151.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.013636851169765457,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
152.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,2.7400454441917126,4.969183207134486,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
153.0,0.0,0.22064672372741598,-0.5194920005873136,-0.5585458929723429,-1.1387313136431043,0.23704757644040622,-0.09987132277664464,-0.06188919091798516,-0.08002631673760446
154.0,0.0,0.5824521029890598,0.6753143944832309,1.2000506926961954,-0.7055284074695671,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-0.41056893322881244
155.0,0.0,2.4970382215751092,4.148485867886714,3.2798696090482022,1.13946067195192,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,1.8580075224726575
156.0,0.0,-0.5772296509158379,-0.5194920005873136,-0.5585458929723429,-0.03239985743187749,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
157.0,0.0,1.2644414387666627,-0.5194920005873136,-0.5585458929723429,0.0433658614034436,3.0509368407692223,-0.09987132277664464,-0.06188919091798516,-1.6351281775730244
158.0,0.0,-0.17829146359421108,1.8701207895537755,-0.5585458929723429,1.3143674199763247,0.1868506879657317,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
159.0,0.0,-1.259218986693441,0.6753143944832309,-0.5585458929723429,-0.9232649301540323,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.8634716306726513
160.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-1.084869725056403,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
161.0,0.0,-0.5772296509158379,1.3742313312213266,2.5563573166896747,0.21942032454333174,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,-1.8634716306726513
162.0,0.0,-0.17829146359421108,-0.5194920005873136,-0.5585458929723429,-0.31677656146923755,-0.2977282328136353,-0.09987132277664464,-0.06188919091798516,0.061156684183663795
